rumor,truth,published_date,origin,url,truth_summary,rumor_province,rumor_city,category
安徽怀远某小学副班长受贿数万元成“最小贪官”,此消息系旧闻翻炒。央视《新闻1+1》曾在2015年报道安徽省怀远县火星小学6年级学生遭受校园暴力的情况时称，“学生们会把零花钱或者从家里偷来的钱交给副班长，数额从几块钱到几十块”，此事当时已进行妥善处理。此后每隔一段时间，网上就会出现“小学副班长‘受贿’数万元”的消息。近日，该内容经过一些账号发布后，再次引发热议。经向怀远县教育体育局核实，目前火星小学经过撤并早已不存在，也并不存在小学副班长“受贿”几万元的情况。,2023/2/22,上游新闻,https://www.piyao.org.cn/20230222/1a752efcd75441bfa964c8d809b944fe/c.html,旧闻翻炒：火星小学副班长受贿传闻再发酵,安徽,无,突发事件
“春捂”就要“多穿衣服”,所谓“春捂”并不是简单的“多穿衣服”，而是要“捂”住颈部、膝足部等重要部位。此外，盲目“捂”也不可取。当昼夜温差处在8℃以上时需要“捂”，当气温连续几天保持在15℃以上时就不需要“捂”了。,2023/2/22,央视新闻,https://www.piyao.org.cn/20230222/1a752efcd75441bfa964c8d809b944fe/c.html,春捂重点在颈部、膝足，适应温差变化。,无,无,食药卫生
一“慈善”主播在四川凉山给老人发数千元现金,凉山老人回应称，该主播发钱系摆拍。,2023/2/21,中国互联网联合辟谣平台,https://www.piyao.org.cn/20230221/6e8a4b8822c04ba0a0cfb6ae3329111e/c.html,主播给凉山老人发钱是摆拍行为。,四川,无,突发事件
山东菏泽一村庄发现汉朝古墓,近日，网传菏泽市东明县疑似发现汉朝古墓。经当地文物部门现场勘察，东明县焦园乡后汤庄发现的并非汉朝古墓。通过对现场清缴钱币的清理，发现大多是清代中晚期和民国初期的钱币，和网上谣传的汉墓毫无关系。,2023/2/21,山东互联网联合辟谣平台、大众网·海报新闻,https://www.piyao.org.cn/20230221/6e8a4b8822c04ba0a0cfb6ae3329111e/c.html,东明非汉墓，发现清末民初钱币,山东,无,党史国史
新冠消失了,根据中国疾控中心近期最新发布的《全国新型冠状病毒疫情情况》，新冠感染者虽然已大幅降低，但是新冠感染人数仍然存在，每天新增感染者在5000例以上。国家卫健委高级别专家组成员、中国疾控中心流行病学前首席科学家曾光日前表示，新冠并没有完全消失，只是进入低水平流行阶段，还需要加强监测，每个个体仍需继续做好必要的防护措施。,2023/2/20,健康时报,https://www.piyao.org.cn/20230220/fd4cc99d77b142c7a0fdebf9022d7dec/c.html,新冠感染者虽降，仍日增五千，需持续监测与防护。,无,无,食药卫生
济南东站高铁着火,近日，一则“济南东站高铁着火”的消息在抖音等社交媒体流传，引发网民关注和讨论。济南消防发布警情通报称，实际情况为小型柴油罐车内柴油起火，引燃周边泡沫管等杂物所致，并非高铁着火。在此提醒广大网民，从官方权威渠道了解信息，对未经核实的信息，不轻信、不盲从、不发布、不传播。,2023/2/17,济南互联网联合辟谣平台,https://www.piyao.org.cn/20230217/6dd47c23191243cf90c78678708b1149/c.html,济南东站非高铁火灾，系柴油罐车起火，官方呼吁不信谣传谣,山东,济南,突发事件
杭州3月1日取消机动车尾号限行,一条关于杭州市政府3月1日取消机动车尾号限行的“新闻稿”在网上传播，引发关注。经当地相关部门调查核实，该信息为杭州一小区业主微信群内讨论某人工智能应用时，一位业主尝试用人工智能技术自动生成的文字稿件，文章被其他业主截图转发，导致错误信息被传播。据了解，警方已介入调查，涉事业主已在微信群里公开道歉。,2023/2/17,浙江辟谣平台,https://www.piyao.org.cn/20230217/6dd47c23191243cf90c78678708b1149/c.html,人工智能误生成假新闻，杭州车主误信尾号限行取消。,浙江,杭州,公共政策
个人账户“钱”少了会影响医保待遇,近期，广东、湖北、四川等省份实施职工医保门诊共济保障改革，随着多地政策落地，不少参保人发现自己医保账户的“钱”少了，担心会影响个人医保待遇。对此，中国社科院公共经济学研究室主任王震表示，医保个人账户上的“钱”减少，并不意味着参保职工医保待遇的降低或损失。个人账户减少的“钱”将转化为统筹基金“大池子”的增量，用来承担以往个人账户“小池子”需要支付的普通门诊费用，且个人账户之前的累计结存仍归个人使用，实现保障“增量”。以武汉市退休参保职工周某为例，其年养老金收入5万元，改革前个人账户每年划入2400元。周某患有脑梗，但因当地没有门诊统筹政策，在门诊看病无法享受报销。改革后，他的个人账户年划入调整为996元，在某三级医院门诊就医发生门诊费用7150元后，按照新的门诊统筹政策报销，除去门槛费500元，按三级医院60%的报销比例，即可报销3990元。这也就是说，虽然周某改革后个人账户当年少划入1404元，但其享受待遇却增加了2586元。,2023/2/17,新华社,https://www.piyao.org.cn/20230217/6dd47c23191243cf90c78678708b1149/c.html,医保改革：个人账户减少，统筹基金增强，待遇总体增加。,无,无,公共政策
广州方舱医院拆除中,近日，网上流传一段“广州方舱医院拆除中”的视频。对此，中铁隧道局集团建设有限公司回应称，视频中的情景实际是该司近期组织拆除用于隔离工作人员的临时居住点，并非拆除方舱医院。拆除所涉及的集装箱箱体以及内部设施均为该司资产，并已做妥善处理，请勿转发、传播不实信息。,2023/2/16,南方网,https://www.piyao.org.cn/20230216/fd08e24dd1914cc19cc6d2df5fe0d138/c.html,中铁隧道局回应广州方舱谣言：非拆除方舱，系临时居住点。,无,无,突发事件
风疹是风吹出来的,风疹是由风疹病毒引起的急性出疹性传染疾病，是一种常见的呼吸道传染病，在我国法定的传染病中属于丙类传染病。由于风疹的疹子来得快，去得也快，如一阵风似的，“风疹”也因此得名。风疹全年均可发病，以冬春季最高，传播途径主要由飞沫经呼吸道传播，也可通过病毒污染的食具、衣物及直接接触等传播。,2023/2/16,科学辟谣平台,https://www.piyao.org.cn/20230216/fd08e24dd1914cc19cc6d2df5fe0d138/c.html,风疹：急性出疹传染疾病，常见呼吸道传染病，全年可发，冬春季高，主要经飞沫传播。,无,无,食药卫生
河南漯河、许昌等地发生巨响是爆炸或地震,2月13日晚上和14日上午，河南漯河、许昌等多地居民听到了巨响。网传视频显示，巨响发生时有门窗出现抖动，不少居民误以为发生地震而出门避险。当地应急部门表示，并未发生爆炸和自然灾害，巨响的具体原因暂不明确。,2023/2/15,中国互联网联合辟谣平台,https://www.piyao.org.cn/20230215/cdb8b679ccc948afbff25995a5211c61/c.html,河南多地居民听到巨响，门窗震动，疑似地震，官方称非爆炸或自然灾害，原因待查。,河南,无,突发事件
4月1日起实施新交规，记分政策有变化,网传有关“新交规”即将开始实施的消息不实。2月15日，南京、哈尔滨交警部门回应称，目前实施的记分管理办法并未有任何调整，不存在“新交规” 一说。,2023/2/15,中国互联网联合辟谣平台,https://www.piyao.org.cn/20230215/cdb8b679ccc948afbff25995a5211c61/c.html,新交规传言不实，各地交规未调整。,无,无,公共政策
浙江舟山东极岛“海誓山盟”石碑2月13日碎了,网传位于浙江舟山东极岛的“海誓山盟”石碑在2月13日碎了，被不少网友戏称“承受了太多情侣没有实现的誓言”。经向东极镇政府核实，该石碑是东极岛上一家民宿业主私自建造的。由于石碑靠近海边礁石，被台风和海浪侵蚀存在安全隐患，当地于2月12日主动拆除。,2023/2/14,浙江日报,https://www.piyao.org.cn/20230214/add65e5fbe3b4ff9b9301d520cc11789/c.html,海誓山盟石碑因安全问题，东极镇政府主动拆除。,无,无,突发事件
上了年纪眼花都是正常的,老年人眼睛出现眼花等症状并非都是正常现象。在日常生活中，如果老年人看东西眼前有黑影飘动，或者直线看成了曲线，可能是眼部疾病的征兆，一旦延误治疗会造成不可逆的损伤，甚至致盲。,2023/2/14,科学辟谣平台,https://www.piyao.org.cn/20230214/add65e5fbe3b4ff9b9301d520cc11789/c.html,老年眼花非正常，视物异常或致盲。,无,无,食药卫生
四川一女子因30万彩礼相亲隔天就结婚,当事女子已发布视频致歉，承认此事纯属杜撰炒作。该女子表示，自己和丈夫经过两年恋爱后自愿结婚，不存在逼婚行为和所谓的彩礼30万元，这样做只是因为想成为网红。该女子发布视频的账号因发布不实信息已被封禁。,2023/2/13,四川互联网联合辟谣平台、封面新闻,https://www.piyao.org.cn/20230213/7aec25a9dc3c4f81baf93ad4b791967e/c.html,女子道歉承认虚构婚姻事件以求网红身份，账号因不实信息被封禁。,四川,无,其它
5月1日起，征信可以修复,近期，《失信行为纠正后的信用信息修复管理办法（试行）》发布后，传言“征信可以修复了，5月1日起执行”“只要结清逾期欠款就能立即修复征信”等均为不实消息。本次出台的新规，修复对象是“失信信息”而不是个人“征信信息”，相关内容系误读。根据《征信业管理条例》规定，任何机构和个人都无权擅自修改、删除信用报告上真实、准确的征信信息。换言之，征信不存在修复一说。所谓的“征信修复”不仅达不到删除的目的，还会给信息主体带来安全隐患，扰乱正常金融秩序，存在较大法律风险。,2023/2/10,经济日报,https://www.piyao.org.cn/20230210/fce2ba45b5f349f48021813dde7178ed/c.html,新规聚焦修复"失信信息"，非"征信信息"修复，公众误读，"征信修复"无效且存风险。,无,无,公共政策
南京高速“飞鸟聚集”、成都街头“飞鸟撞树”，地震前兆,近日，有网民发布视频称“南京高速段上发现大量飞鸟聚集”。部分网民将视频内容与近日土耳其地震关联，称此显现为地震前兆。无独有偶，一段 “成都街头某路段出现大量飞鸟撞树”的视频也在网络上传开，同样引来灾害前兆的猜测。实际上，鸟类集群是常见的自然现象，飞鸟也并非“撞大树”，可能是成群结队在此觅食或这棵树是“夜栖树”，二者都与地震前兆无关，气候、天气、环境等都会引起动物异常反应。,2023/2/10,南京网络辟谣、红星新闻,https://www.piyao.org.cn/20230210/fce2ba45b5f349f48021813dde7178ed/c.html,鸟类集群非地震前兆，与环境因素相关。,"江苏, 四川","南京, 成都",突发事件
